N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
1684,1,z:ilp,nat-oop,12288,12538,7.344,1.020,1.328e-15,prime,1
1685,1,z:ilp,nat-oop,10912,12725,8.276,1.166,9.682e-16,prime,0
1685,1,z:ilp,nat-oop,10925,12631,8.265,1.156,9.682e-16,prime,1
1686,1,z:ilp,nat-oop,10930,12619,8.267,1.155,1.012e-15,prime,0
1686,1,z:ilp,nat-oop,10648,12580,8.486,1.181,1.012e-15,prime,1
1687,1,z:ilp,nat-oop,10845,12735,8.338,1.174,8.900e-16,prime,0
1687,1,z:ilp,nat-oop,10886,12526,8.307,1.151,8.900e-16,prime,1
1688,1,z:ilp,nat-oop,10748,12472,8.419,1.160,1.290e-15,prime,0
1688,1,z:ilp,nat-oop,10791,12593,8.385,1.167,1.290e-15,prime,1
1689,1,z:ilp,nat-oop,10917,12608,8.294,1.155,7.354e-16,prime,0
1689,1,z:ilp,nat-oop,10950,12576,8.269,1.149,7.354e-16,prime,1
1690,1,z:ilp,nat-oop,2304,3501,39.330,1.519,7.443e-16,chain3,0
1690,1,z:ilp,nat-oop,2342,3475,38.683,1.484,7.443e-16,chain3,1
1691,1,z:ilp,nat-oop,10705,32143,8.470,3.003,8.274e-16,prime,0
1691,1,z:ilp,nat-oop,10900,32128,8.318,2.948,8.274e-16,prime,1
1692,1,z:ilp,nat-oop,3711,10469,24.452,2.821,6.085e-16,chain3,0
1692,1,z:ilp,nat-oop,3749,10478,24.204,2.795,6.085e-16,chain3,1
1693,1,z:ilp,nat-oop,10917,12661,8.316,1.160,1.215e-15,prime,0
1693,1,z:ilp,nat-oop,10883,12619,8.342,1.160,1.215e-15,prime,1
1694,1,z:ilp,nat-oop,3638,3322,24.973,0.913,7.904e-16,flat,0
1694,1,z:ilp,nat-oop,3740,3318,24.293,0.887,7.904e-16,flat,1
1695,1,z:ilp,nat-oop,10914,12584,8.330,1.153,9.938e-16,prime,0
1695,1,z:ilp,nat-oop,10886,12468,8.351,1.145,9.938e-16,prime,1
1696,1,z:ilp,nat-oop,10724,11779,8.483,1.098,9.650e-16,prime,0
1696,1,z:ilp,nat-oop,10637,11758,8.552,1.105,9.650e-16,prime,1
1697,1,z:ilp,nat-oop,10895,12626,8.355,1.159,7.303e-16,prime,0
1697,1,z:ilp,nat-oop,10870,12724,8.375,1.171,7.303e-16,prime,1
1698,1,z:ilp,nat-oop,10914,12586,8.346,1.153,9.271e-16,prime,0
1698,1,z:ilp,nat-oop,10909,12689,8.351,1.163,9.271e-16,prime,1
1699,1,z:ilp,nat-oop,10919,12467,8.348,1.142,9.504e-16,prime,0
1699,1,z:ilp,nat-oop,10580,12533,8.616,1.185,9.504e-16,prime,1
1700,1,z:ilp,nat-oop,2380,4538,38.321,1.907,6.504e-16,chain3,0
1700,1,z:ilp,nat-oop,2392,4543,38.127,1.899,6.504e-16,chain3,1
1701,1,z:ilp,nat-oop,2600,3192,35.112,1.228,6.017e-16,chain3,0
1701,1,z:ilp,nat-oop,2553,3181,35.760,1.246,6.017e-16,chain3,1
1702,1,z:ilp,nat-oop,5576,10603,16.379,1.901,1.580e-15,flat,0
1702,1,z:ilp,nat-oop,5326,10597,17.149,1.990,1.580e-15,flat,1
1703,1,z:ilp,nat-oop,10715,12517,8.530,1.168,7.728e-16,prime,0
1703,1,z:ilp,nat-oop,10669,12535,8.567,1.175,7.728e-16,prime,1
1704,1,z:ilp,nat-oop,10876,16486,8.409,1.516,6.984e-16,prime,0
1704,1,z:ilp,nat-oop,10900,16456,8.391,1.510,6.984e-16,prime,1
1705,1,z:ilp,nat-oop,6263,7887,14.614,1.259,5.389e-16,chain3,0
1705,1,z:ilp,nat-oop,4937,7904,18.540,1.601,5.389e-16,chain3,1
1706,1,z:ilp,nat-oop,10763,12656,8.509,1.176,8.996e-16,prime,0
1706,1,z:ilp,nat-oop,10761,12654,8.511,1.176,8.996e-16,prime,1
1707,1,z:ilp,nat-oop,10604,12552,8.642,1.184,9.692e-16,prime,0
1707,1,z:ilp,nat-oop,10928,12722,8.386,1.164,9.692e-16,prime,1
1708,1,z:ilp,nat-oop,10956,14065,8.370,1.284,8.160e-16,prime,0
1708,1,z:ilp,nat-oop,10566,14059,8.679,1.331,8.160e-16,prime,1
1709,1,z:ilp,nat-oop,10771,12643,8.519,1.174,9.355e-16,prime,0
1709,1,z:ilp,nat-oop,11001,12679,8.341,1.152,9.355e-16,prime,1
1710,1,z:ilp,nat-oop,3586,4859,25.606,1.355,5.984e-16,chain3,0
1710,1,z:ilp,nat-oop,3143,4852,29.212,1.544,5.984e-16,chain3,1
1711,1,z:ilp,nat-oop,10939,22139,8.400,2.024,8.496e-16,prime,0
1711,1,z:ilp,nat-oop,10724,22129,8.568,2.063,8.496e-16,prime,1
1712,1,z:ilp,nat-oop,10901,25614,8.434,2.350,1.014e-15,prime,0
1712,1,z:ilp,nat-oop,10702,25628,8.591,2.395,1.014e-15,prime,1
1713,1,z:ilp,nat-oop,10971,12586,8.386,1.147,7.148e-16,prime,0
1713,1,z:ilp,nat-oop,10868,12685,8.466,1.167,7.148e-16,prime,1
1714,1,z:ilp,nat-oop,10838,12630,8.495,1.165,7.572e-16,prime,0
1714,1,z:ilp,nat-oop,10941,12576,8.415,1.149,7.572e-16,prime,1
1715,1,z:ilp,nat-oop,2884,2860,31.950,0.992,6.978e-16,flat,0
1715,1,z:ilp,nat-oop,2755,2843,33.447,1.032,6.978e-16,flat,1
1716,1,z:ilp,nat-oop,2157,3059,42.741,1.418,7.476e-16,chain3,0
1716,1,z:ilp,nat-oop,2165,3025,42.588,1.398,7.476e-16,chain3,1
1717,1,z:ilp,nat-oop,10935,12731,8.436,1.164,1.154e-15,prime,0
1717,1,z:ilp,nat-oop,10967,12645,8.412,1.153,1.154e-15,prime,1
1718,1,z:ilp,nat-oop,10688,12643,8.637,1.183,8.845e-16,prime,0
1718,1,z:ilp,nat-oop,10713,12671,8.617,1.183,8.845e-16,prime,1
1719,1,z:ilp,nat-oop,10714,12667,8.621,1.182,8.506e-16,prime,0
1719,1,z:ilp,nat-oop,10967,12496,8.423,1.139,8.506e-16,prime,1
1720,1,z:ilp,nat-oop,3525,9347,26.222,2.652,5.371e-16,chain3,0
1720,1,z:ilp,nat-oop,3606,9332,25.630,2.588,5.371e-16,chain3,1
1721,1,z:ilp,nat-oop,10883,12688,8.499,1.166,8.145e-16,prime,0
1721,1,z:ilp,nat-oop,10880,12606,8.502,1.159,8.145e-16,prime,1
1722,1,z:ilp,nat-oop,3808,8938,24.307,2.347,5.445e-16,chain3,0
1722,1,z:ilp,nat-oop,3848,8882,24.052,2.308,5.445e-16,chain3,1
1723,1,z:ilp,nat-oop,10991,12518,8.426,1.139,8.317e-16,prime,0
1723,1,z:ilp,nat-oop,11029,12556,8.398,1.138,8.317e-16,prime,1
1724,1,z:ilp,nat-oop,10953,12519,8.462,1.143,7.610e-16,prime,0
1724,1,z:ilp,nat-oop,10949,12599,8.465,1.151,7.610e-16,prime,1
1725,1,z:ilp,nat-oop,3475,6286,26.686,1.809,6.163e-16,chain3,0
1725,1,z:ilp,nat-oop,3486,6302,26.600,1.808,6.163e-16,chain3,1
1726,1,z:ilp,nat-oop,10925,12584,8.494,1.152,9.192e-16,prime,0
1726,1,z:ilp,nat-oop,10939,12672,8.483,1.158,9.192e-16,prime,1
1727,1,z:ilp,nat-oop,10738,12534,8.648,1.167,9.222e-16,prime,0
1727,1,z:ilp,nat-oop,10705,12522,8.675,1.170,9.222e-16,prime,1
1728,1,z:ilp,nat-oop,1870,2750,49.682,1.470,6.594e-16,chain3,0
1728,1,z:ilp,nat-oop,1864,2765,49.853,1.484,6.594e-16,chain3,1
1729,1,z:ilp,nat-oop,3237,5367,28.724,1.658,6.430e-16,chain3,0
1729,1,z:ilp,nat-oop,3253,5341,28.584,1.642,6.430e-16,chain3,1
1730,1,z:ilp,nat-oop,10639,12682,8.745,1.192,7.746e-16,prime,0
1730,1,z:ilp,nat-oop,10671,12638,8.719,1.184,7.746e-16,prime,1
1731,1,z:ilp,nat-oop,10705,12511,8.697,1.169,8.840e-16,prime,0
1731,1,z:ilp,nat-oop,10783,12554,8.634,1.164,8.840e-16,prime,1
1732,1,z:ilp,nat-oop,10934,12603,8.521,1.153,8.318e-16,prime,0
1732,1,z:ilp,nat-oop,10907,12571,8.542,1.153,8.318e-16,prime,1
1733,1,z:ilp,nat-oop,10694,12647,8.717,1.183,9.927e-16,prime,0
1733,1,z:ilp,nat-oop,10896,12688,8.556,1.164,9.927e-16,prime,1
1734,1,z:ilp,nat-oop,3040,6275,30.685,2.064,4.715e-16,chain3,0
1734,1,z:ilp,nat-oop,3225,6274,28.924,1.945,4.715e-16,chain3,1
1735,1,z:ilp,nat-oop,10718,12526,8.709,1.169,6.594e-16,prime,0
1735,1,z:ilp,nat-oop,10725,12570,8.704,1.172,6.594e-16,prime,1
1736,1,z:ilp,nat-oop,4218,6909,22.145,1.638,8.601e-16,flat,0
1736,1,z:ilp,nat-oop,4198,6916,22.250,1.647,8.601e-16,flat,1
1737,1,z:ilp,nat-oop,10765,12645,8.683,1.175,9.160e-16,prime,0
1737,1,z:ilp,nat-oop,11007,12685,8.492,1.153,9.160e-16,prime,1
1738,1,z:ilp,nat-oop,10929,19518,8.559,1.786,1.035e-15,prime,0
1738,1,z:ilp,nat-oop,10938,19493,8.551,1.782,1.035e-15,prime,1
1739,1,z:ilp,nat-oop,6051,20539,15.467,3.394,1.933e-15,flat,0
1739,1,z:ilp,nat-oop,5672,20581,16.500,3.628,1.933e-15,flat,1
1740,1,z:ilp,nat-oop,3960,6694,23.653,1.691,7.948e-16,flat,0
1740,1,z:ilp,nat-oop,3374,6694,27.759,1.984,7.948e-16,flat,1
1741,1,z:ilp,nat-oop,11058,12592,8.475,1.139,8.402e-16,prime,0
1741,1,z:ilp,nat-oop,10780,12717,8.693,1.180,8.402e-16,prime,1
1742,1,z:ilp,nat-oop,10769,16431,8.708,1.526,7.036e-16,prime,0
1742,1,z:ilp,nat-oop,10907,16443,8.598,1.508,7.036e-16,prime,1
1743,1,z:ilp,nat-oop,10687,26926,8.781,2.520,6.114e-16,prime,0
1743,1,z:ilp,nat-oop,10978,26921,8.548,2.452,6.114e-16,prime,1
1744,1,z:ilp,nat-oop,10737,27240,8.745,2.537,8.041e-16,prime,0
1744,1,z:ilp,nat-oop,10753,27242,8.733,2.534,8.041e-16,prime,1
1745,1,z:ilp,nat-oop,10727,12766,8.759,1.190,8.573e-16,prime,0
1745,1,z:ilp,nat-oop,10704,12688,8.778,1.185,8.573e-16,prime,1
1746,1,z:ilp,nat-oop,10922,24864,8.608,2.277,7.407e-16,prime,0
1746,1,z:ilp,nat-oop,10706,24801,8.782,2.317,7.407e-16,prime,1
1747,1,z:ilp,nat-oop,10984,12540,8.565,1.142,9.171e-16,prime,0
1747,1,z:ilp,nat-oop,11069,12635,8.500,1.141,9.171e-16,prime,1
1748,1,z:ilp,nat-oop,3333,7626,28.245,2.288,4.854e-16,chain3,0
1748,1,z:ilp,nat-oop,3739,7615,25.177,2.037,4.854e-16,chain3,1
1749,1,z:ilp,nat-oop,10924,15555,8.624,1.424,7.134e-16,prime,0
1749,1,z:ilp,nat-oop,10678,15576,8.823,1.459,7.134e-16,prime,1
1750,1,z:ilp,nat-oop,3236,2849,29.129,0.880,6.135e-16,chain3,0
1750,1,z:ilp,nat-oop,3235,2851,29.135,0.881,6.135e-16,chain3,1
1751,1,z:ilp,nat-oop,10772,12480,8.757,1.159,8.449e-16,prime,0
1751,1,z:ilp,nat-oop,10769,12655,8.759,1.175,8.449e-16,prime,1
1752,1,z:ilp,nat-oop,10733,17614,8.794,1.641,7.716e-16,prime,0
1752,1,z:ilp,nat-oop,10796,17608,8.742,1.631,7.716e-16,prime,1
1753,1,z:ilp,nat-oop,10996,12608,8.589,1.147,6.060e-16,prime,0
1753,1,z:ilp,nat-oop,10929,12740,8.642,1.166,6.060e-16,prime,1
1754,1,z:ilp,nat-oop,10715,12674,8.820,1.183,7.582e-16,prime,0
1754,1,z:ilp,nat-oop,10677,12673,8.851,1.187,7.582e-16,prime,1
1755,1,z:ilp,nat-oop,2753,3258,34.354,1.184,1.072e-15,chain3,0
1755,1,z:ilp,nat-oop,2831,3267,33.405,1.154,1.072e-15,chain3,1
1756,1,z:ilp,nat-oop,10713,12615,8.834,1.178,6.209e-16,prime,0
1756,1,z:ilp,nat-oop,10938,12563,8.652,1.149,6.209e-16,prime,1
1757,1,z:ilp,nat-oop,10917,12704,8.674,1.164,9.806e-16,prime,0
1757,1,z:ilp,nat-oop,10856,12668,8.722,1.167,9.806e-16,prime,1
1758,1,z:ilp,nat-oop,10889,12668,8.702,1.163,8.086e-16,prime,0
1758,1,z:ilp,nat-oop,10883,12708,8.706,1.168,8.086e-16,prime,1
1759,1,z:ilp,nat-oop,10905,12545,8.695,1.150,9.206e-16,prime,0
1759,1,z:ilp,nat-oop,10940,12566,8.667,1.149,9.206e-16,prime,1
1760,1,z:ilp,nat-oop,1989,2850,47.699,1.433,4.683e-16,chain3,0
1760,1,z:ilp,nat-oop,1991,2834,47.661,1.424,4.683e-16,chain3,1
1761,1,z:ilp,nat-oop,10887,12623,8.721,1.159,1.257e-15,prime,0
1761,1,z:ilp,nat-oop,10706,12625,8.868,1.179,1.257e-15,prime,1
1762,1,z:ilp,nat-oop,10948,12669,8.677,1.157,9.924e-16,prime,0
1762,1,z:ilp,nat-oop,10933,12671,8.689,1.159,9.924e-16,prime,1
1763,1,z:ilp,nat-oop,6771,21106,14.040,3.117,6.587e-16,2p,0
1763,1,z:ilp,nat-oop,6846,21057,13.885,3.076,6.587e-16,2p,1
1764,1,z:ilp,nat-oop,2246,2936,42.345,1.307,7.258e-16,chain3,0
1764,1,z:ilp,nat-oop,2230,2925,42.662,1.312,7.258e-16,chain3,1
1765,1,z:ilp,nat-oop,10661,12733,8.928,1.194,7.848e-16,prime,0
1765,1,z:ilp,nat-oop,10671,12723,8.920,1.192,7.848e-16,prime,1
1766,1,z:ilp,nat-oop,10929,12636,8.715,1.156,8.736e-16,prime,0
1766,1,z:ilp,nat-oop,12941,12649,7.360,0.977,8.736e-16,prime,1
1767,1,z:ilp,nat-oop,4533,11090,21.023,2.446,4.849e-16,chain3,0
1767,1,z:ilp,nat-oop,5530,11122,17.235,2.011,4.849e-16,chain3,1
1768,1,z:ilp,nat-oop,2548,4802,37.433,1.885,1.045e-15,chain3,0
1768,1,z:ilp,nat-oop,2564,4817,37.197,1.879,1.045e-15,chain3,1
1769,1,z:ilp,nat-oop,10729,23948,8.894,2.232,1.074e-15,prime,0
1769,1,z:ilp,nat-oop,10755,23952,8.873,2.227,1.074e-15,prime,1
1770,1,z:ilp,nat-oop,10732,13761,8.897,1.282,6.012e-16,prime,0
1770,1,z:ilp,nat-oop,10950,13761,8.720,1.257,6.012e-16,prime,1
1771,1,z:ilp,nat-oop,3907,6273,24.456,1.606,9.612e-16,flat,0
1771,1,z:ilp,nat-oop,4108,6284,23.259,1.530,9.612e-16,flat,1
1772,1,z:ilp,nat-oop,10740,12542,8.902,1.168,7.641e-16,prime,0
1772,1,z:ilp,nat-oop,11021,12597,8.675,1.143,7.641e-16,prime,1
1773,1,z:ilp,nat-oop,10756,12682,8.895,1.179,9.048e-16,prime,0
1773,1,z:ilp,nat-oop,10946,12622,8.740,1.153,9.048e-16,prime,1
1774,1,z:ilp,nat-oop,10949,12717,8.743,1.161,8.287e-16,prime,0
1774,1,z:ilp,nat-oop,10692,12771,8.953,1.194,8.287e-16,prime,1
1775,1,z:ilp,nat-oop,11034,22236,8.681,2.015,6.979e-16,prime,0
1775,1,z:ilp,nat-oop,10801,22222,8.869,2.057,6.979e-16,prime,1
1776,1,z:ilp,nat-oop,3332,8209,28.769,2.464,5.564e-16,chain3,0
1776,1,z:ilp,nat-oop,3263,8195,29.375,2.511,5.564e-16,chain3,1
1777,1,z:ilp,nat-oop,10985,12640,8.732,1.151,1.173e-15,prime,0
1777,1,z:ilp,nat-oop,10985,12650,8.731,1.152,1.173e-15,prime,1
1778,1,z:ilp,nat-oop,10893,33720,8.811,3.096,8.056e-16,prime,0
1778,1,z:ilp,nat-oop,10936,33669,8.776,3.079,8.056e-16,prime,1
1779,1,z:ilp,nat-oop,10722,12548,8.957,1.170,6.052e-16,prime,0
1779,1,z:ilp,nat-oop,10997,12619,8.733,1.147,6.052e-16,prime,1
1780,1,z:ilp,nat-oop,10701,22548,8.980,2.107,6.363e-16,prime,0
1780,1,z:ilp,nat-oop,10648,22539,9.025,2.117,6.363e-16,prime,1
1781,1,z:ilp,nat-oop,10735,12683,8.958,1.182,7.414e-16,prime,0
1781,1,z:ilp,nat-oop,10760,12780,8.937,1.188,7.414e-16,prime,1
1782,1,z:ilp,nat-oop,2952,3050,32.592,1.033,7.454e-16,chain3,0
1782,1,z:ilp,nat-oop,3231,3045,29.776,0.942,7.454e-16,chain3,1
1783,1,z:ilp,nat-oop,10936,12625,8.804,1.154,7.188e-16,prime,0
1783,1,z:ilp,nat-oop,10944,12550,8.798,1.147,7.188e-16,prime,1
1784,1,z:ilp,nat-oop,10750,12630,8.962,1.175,1.121e-15,prime,0
1784,1,z:ilp,nat-oop,11011,12588,8.750,1.143,1.121e-15,prime,1
1785,1,z:ilp,nat-oop,3034,5341,31.777,1.761,1.011e-15,chain3,0
1785,1,z:ilp,nat-oop,3003,5345,32.101,1.780,1.011e-15,chain3,1
1786,1,z:ilp,nat-oop,6195,13089,15.571,2.113,1.200e-15,flat,0
1786,1,z:ilp,nat-oop,6531,13096,14.770,2.005,1.200e-15,flat,1
1787,1,z:ilp,nat-oop,10888,12634,8.866,1.160,8.466e-16,prime,0
1787,1,z:ilp,nat-oop,10994,12644,8.780,1.150,8.466e-16,prime,1
1788,1,z:ilp,nat-oop,10864,40069,8.891,3.688,9.656e-16,prime,0
1788,1,z:ilp,nat-oop,10653,40092,9.067,3.764,9.656e-16,prime,1
1789,1,z:ilp,nat-oop,10964,12675,8.815,1.156,9.685e-16,prime,0
1789,1,z:ilp,nat-oop,10958,12800,8.820,1.168,9.685e-16,prime,1
1790,1,z:ilp,nat-oop,10897,12682,8.875,1.164,9.973e-16,prime,0
1790,1,z:ilp,nat-oop,10888,12684,8.882,1.165,9.973e-16,prime,1
1791,1,z:ilp,nat-oop,10829,12576,8.936,1.161,7.774e-16,prime,0
1791,1,z:ilp,nat-oop,11088,12697,8.728,1.145,7.774e-16,prime,1
1792,1,z:ilp,nat-oop,2039,2441,47.493,1.197,4.375e-16,chain3,0
1792,1,z:ilp,nat-oop,2035,2443,47.585,1.201,4.375e-16,chain3,1
1793,1,z:ilp,nat-oop,11001,12702,8.808,1.155,5.579e-16,prime,0
1793,1,z:ilp,nat-oop,10975,12705,8.829,1.158,5.579e-16,prime,1
1794,1,z:ilp,nat-oop,3811,5934,25.443,1.557,7.323e-16,chain3,0
1794,1,z:ilp,nat-oop,4227,5930,22.936,1.403,7.323e-16,chain3,1
1795,1,z:ilp,nat-oop,10971,12539,8.843,1.143,9.165e-16,prime,0
1795,1,z:ilp,nat-oop,10943,12551,8.866,1.147,9.165e-16,prime,1
1796,1,z:ilp,nat-oop,10734,12612,9.044,1.175,9.375e-16,prime,0
1796,1,z:ilp,nat-oop,10889,12609,8.915,1.158,9.375e-16,prime,1
1797,1,z:ilp,nat-oop,10741,12723,9.044,1.184,8.133e-16,prime,0
1797,1,z:ilp,nat-oop,10717,12785,9.064,1.193,8.133e-16,prime,1
1798,1,z:ilp,nat-oop,7224,11079,13.456,1.534,2.011e-15,flat,0
1798,1,z:ilp,nat-oop,7701,11051,12.623,1.435,2.011e-15,flat,1
1799,1,z:ilp,nat-oop,10963,12592,8.872,1.149,8.943e-16,prime,0
1799,1,z:ilp,nat-oop,10990,12570,8.850,1.144,8.943e-16,prime,1
1800,1,z:ilp,nat-oop,2030,2950,47.941,1.453,5.263e-16,chain3,0
1800,1,z:ilp,nat-oop,2325,2942,41.861,1.265,5.263e-16,chain3,1
1801,1,z:ilp,nat-oop,10777,12666,9.037,1.175,8.024e-16,prime,0
1801,1,z:ilp,nat-oop,10929,12706,8.911,1.163,8.024e-16,prime,1
1802,1,z:ilp,nat-oop,10793,14506,9.029,1.344,7.726e-16,prime,0
1802,1,z:ilp,nat-oop,10942,14508,8.906,1.326,7.726e-16,prime,1
1803,1,z:ilp,nat-oop,10978,12711,8.882,1.158,8.959e-16,prime,0
1803,1,z:ilp,nat-oop,10991,12665,8.871,1.152,8.959e-16,prime,1
1804,1,z:ilp,nat-oop,3859,9420,25.280,2.441,5.996e-16,chain3,0
1804,1,z:ilp,nat-oop,3837,9405,25.426,2.451,5.996e-16,chain3,1
1805,1,z:ilp,nat-oop,3878,8442,25.175,2.177,1.338e-15,flat,0
1805,1,z:ilp,nat-oop,3944,8460,24.757,2.145,1.338e-15,flat,1
1806,1,z:ilp,nat-oop,8831,9906,11.062,1.122,6.774e-16,chain3,0
1806,1,z:ilp,nat-oop,8154,9928,11.981,1.218,6.774e-16,chain3,1
1807,1,z:ilp,nat-oop,11007,12632,8.881,1.148,9.445e-16,prime,0
1807,1,z:ilp,nat-oop,10993,12572,8.892,1.144,9.445e-16,prime,1
1808,1,z:ilp,nat-oop,10915,29434,8.961,2.697,9.669e-16,prime,0
1808,1,z:ilp,nat-oop,10962,29374,8.923,2.680,9.669e-16,prime,1
1809,1,z:ilp,nat-oop,10998,21353,8.899,1.942,7.262e-16,prime,0
1809,1,z:ilp,nat-oop,10993,21355,8.904,1.943,7.262e-16,prime,1
1810,1,z:ilp,nat-oop,10738,12771,9.121,1.189,6.102e-16,prime,0
1810,1,z:ilp,nat-oop,10738,12812,9.120,1.193,6.102e-16,prime,1
1811,1,z:ilp,nat-oop,10739,12636,9.126,1.177,6.965e-16,prime,0
1811,1,z:ilp,nat-oop,10774,12614,9.096,1.171,6.965e-16,prime,1
1812,1,z:ilp,nat-oop,11059,12668,8.867,1.145,8.146e-16,prime,0
1812,1,z:ilp,nat-oop,10797,12728,9.082,1.179,8.146e-16,prime,1
1813,1,z:ilp,nat-oop,4855,10277,20.211,2.117,6.624e-16,chain3,0
1813,1,z:ilp,nat-oop,4813,10277,20.386,2.135,6.624e-16,chain3,1
1814,1,z:ilp,nat-oop,10946,12701,8.969,1.160,8.705e-16,prime,0
1814,1,z:ilp,nat-oop,10730,12685,9.150,1.182,8.705e-16,prime,1
1815,1,z:ilp,nat-oop,2779,3260,35.346,1.173,6.085e-16,chain3,0
1815,1,z:ilp,nat-oop,2821,3230,34.824,1.145,6.085e-16,chain3,1
1816,1,z:ilp,nat-oop,11029,12633,8.913,1.145,7.920e-16,prime,0
1816,1,z:ilp,nat-oop,10758,12654,9.138,1.176,7.920e-16,prime,1
1817,1,z:ilp,nat-oop,10740,29756,9.159,2.771,7.922e-16,prime,0
1817,1,z:ilp,nat-oop,10713,29758,9.182,2.778,7.922e-16,prime,1
1818,1,z:ilp,nat-oop,10994,27271,8.953,2.480,6.989e-16,prime,0
1818,1,z:ilp,nat-oop,10738,27321,9.166,2.544,6.989e-16,prime,1
1819,1,z:ilp,nat-oop,10768,12650,9.147,1.175,8.442e-16,prime,0
1819,1,z:ilp,nat-oop,10909,12545,9.028,1.150,8.442e-16,prime,1
1820,1,z:ilp,nat-oop,2617,3085,37.652,1.179,8.081e-16,flat,0
1820,1,z:ilp,nat-oop,2580,3081,38.193,1.194,8.081e-16,flat,1
1821,1,z:ilp,nat-oop,10727,12780,9.193,1.191,1.032e-15,prime,0
1821,1,z:ilp,nat-oop,10971,12675,8.989,1.155,1.032e-15,prime,1
1822,1,z:ilp,nat-oop,10763,12940,9.168,1.202,8.664e-16,prime,0
1822,1,z:ilp,nat-oop,10968,12832,8.997,1.170,8.664e-16,prime,1
1823,1,z:ilp,nat-oop,10799,12572,9.143,1.164,7.408e-16,prime,0
1823,1,z:ilp,nat-oop,11093,12666,8.901,1.142,7.408e-16,prime,1
1824,1,z:ilp,nat-oop,2418,5185,40.857,2.144,5.006e-16,chain3,0
1824,1,z:ilp,nat-oop,2393,5180,41.292,2.165,5.006e-16,chain3,1
1825,1,z:ilp,nat-oop,11007,23857,8.981,2.167,7.370e-16,prime,0
1825,1,z:ilp,nat-oop,10989,23849,8.996,2.170,7.370e-16,prime,1
1826,1,z:ilp,nat-oop,10710,21592,9.236,2.016,8.329e-16,prime,0
1826,1,z:ilp,nat-oop,10723,21562,9.225,2.011,8.329e-16,prime,1
1827,1,z:ilp,nat-oop,4500,8208,21.996,1.824,6.740e-16,flat,0
1827,1,z:ilp,nat-oop,4465,8207,22.167,1.838,6.740e-16,flat,1
1828,1,z:ilp,nat-oop,10812,12647,9.160,1.170,6.824e-16,prime,0
1828,1,z:ilp,nat-oop,10751,12633,9.212,1.175,6.824e-16,prime,1
1829,1,z:ilp,nat-oop,10722,24176,9.243,2.255,7.737e-16,prime,0
1829,1,z:ilp,nat-oop,10981,24185,9.025,2.202,7.737e-16,prime,1
1830,1,z:ilp,nat-oop,10959,14916,9.049,1.361,7.494e-16,prime,0
1830,1,z:ilp,nat-oop,11011,14925,9.006,1.355,7.494e-16,prime,1
1831,1,z:ilp,nat-oop,10978,12608,9.039,1.148,6.737e-16,prime,0
1831,1,z:ilp,nat-oop,10961,12735,9.053,1.162,6.737e-16,prime,1
1832,1,z:ilp,nat-oop,10892,12667,9.116,1.163,8.683e-16,prime,0
1832,1,z:ilp,nat-oop,10921,12645,9.091,1.158,8.683e-16,prime,1
1833,1,z:ilp,nat-oop,5103,13999,19.468,2.743,8.615e-16,flat,0
1833,1,z:ilp,nat-oop,5072,14011,19.589,2.763,8.615e-16,flat,1
1834,1,z:ilp,nat-oop,10756,35946,9.242,3.342,8.098e-16,prime,0
1834,1,z:ilp,nat-oop,10811,35953,9.195,3.325,8.098e-16,prime,1
1835,1,z:ilp,nat-oop,10841,12669,9.176,1.169,8.617e-16,prime,0
1835,1,z:ilp,nat-oop,10843,12649,9.174,1.167,8.617e-16,prime,1
1836,1,z:ilp,nat-oop,2421,5055,41.111,2.088,7.127e-16,chain3,0
1836,1,z:ilp,nat-oop,2431,5046,40.940,2.075,7.127e-16,chain3,1
1837,1,z:ilp,nat-oop,10933,12705,9.109,1.162,8.052e-16,prime,0
1837,1,z:ilp,nat-oop,10998,12810,9.056,1.165,8.052e-16,prime,1
1838,1,z:ilp,nat-oop,10757,12753,9.265,1.186,8.061e-16,prime,0
1838,1,z:ilp,nat-oop,10746,12821,9.274,1.193,8.061e-16,prime,1
1839,1,z:ilp,nat-oop,10970,12626,9.090,1.151,8.511e-16,prime,0
1839,1,z:ilp,nat-oop,10901,12605,9.148,1.156,8.511e-16,prime,1
1840,1,z:ilp,nat-oop,2832,5721,35.227,2.020,5.018e-16,chain3,0
1840,1,z:ilp,nat-oop,2794,5735,35.709,2.052,5.018e-16,chain3,1
1841,1,z:ilp,nat-oop,10749,12742,9.289,1.185,1.067e-15,prime,0
1841,1,z:ilp,nat-oop,10974,12700,9.098,1.157,1.067e-15,prime,1
1842,1,z:ilp,nat-oop,10955,12781,9.120,1.167,7.588e-16,prime,0
1842,1,z:ilp,nat-oop,11007,12701,9.076,1.154,7.588e-16,prime,1
1843,1,z:ilp,nat-oop,10749,12616,9.300,1.174,8.295e-16,prime,0
1843,1,z:ilp,nat-oop,10829,12747,9.231,1.177,8.295e-16,prime,1
1844,1,z:ilp,nat-oop,10944,12646,9.139,1.155,9.205e-16,prime,0
1844,1,z:ilp,nat-oop,10912,12738,9.166,1.167,9.205e-16,prime,1
1845,1,z:ilp,nat-oop,4857,12210,20.605,2.514,5.719e-16,chain3,0
